,title,date,url,hashtag,class
6451,일본인 남자는 다 이런가요???(좀 이상한..) ?? 겨울 아우터 쇼핑 성공! 룩북 구경하고 가세요! (그로브/yuje/온앤온/엔오르/프렌다) 국제커플/한일커플 vlog,2021-11-27,https://www.youtube.com/watch?v=onaq4w69sA8,#겨울아우터 #아우터 #룩북 #일본브이로그,1
1204,62 마블러스 카고바지 Marvelous Cargo Pants,2021-09-08,https://www.youtube.com/watch?v=9N61DdEuY-Y,,1
4182,루즈핏 가디건 만들기 오버핏 케이프만들기 사각형원단이 가디건이 됩니다,2022-03-10,https://www.youtube.com/watch?v=sIkiJR9_jKs,,1
6744,날씬해보이는 봄 팬츠 하울??인생 바지 추천 & 코디 꿀팁,2022-02-22,https://www.youtube.com/watch?v=A-GmKiy5VGg,,1
2842,"ENG) 156cm 봄막바지 패션하울?? 꾸안꾸에 센스한방울 코디들?? 퀄대박 봄자켓ㅣ교복 치마, 바지 발견ㅣ데일리룩ㅣ-5kg 사기꾼 원피스ㅣ키작녀 비율천재템ㅣ데이트룩ㅣ최모나",2022-04-21,https://www.youtube.com/watch?v=qzHPP6XOcW4,#봄코디 #봄패션하울 #패션하울,1
7596,"[라프TV] 19,500원 / ??레이스 뷔스티에원피스 나시원피스 롱원피스? ?? #shorts (#동대문재고세일 #선착순 #무료나눔)",2022-03-18,https://www.youtube.com/shorts/mxiOFzcRiXs,#라프 #라프 #동대문재고 #재고세일 #재고땡처리 #동대문여성의류 #동대문세일 #무료나눔,1
12424,스톤아일랜드 고스트피스 아노락,2021-10-27,https://www.youtube.com/watch?v=ErtBDYK-n7M,#명품다이소 #의류 #스톤 #스톤아일랜드 #아노락,1
14244,타이트한 미니스커트를 보여주며,2022-05-02,https://www.youtube.com/watch?v=9uT0HqnAgUI,,0
7795,[반하이] 오늘의 세미부츠컷 롱 슬랙스,2022-02-07,https://www.youtube.com/shorts/5Kz5KeN_iGQ,,1
7183,슬립 홈웨어 원피스,2022-05-20,https://www.youtube.com/shorts/R0pnrDX4B50,,1
810,[ 한나의 옷방 ] 린넨 루즈 핏 자켓만들기ㅣpart 2 패턴제작하기,2021-11-30,https://www.youtube.com/watch?v=5zRmE241u9M,#린넨 #린넨원피스 #린넨블라우스 #패턴제작 #바느질공방 #린넨가방 #맞춤제작,1
15973,"쓰리타임♥ 365일 매입 입고싶은, 나만의 데일리룩 ㅣ카라니트ㅣ단가라니트ㅣ크롭니트ㅣ트임니트ㅣ가죽스커트ㅣ레더스커트ㅣ데일리룩 ㅣ 코디 ㅣ 패션 ㅣ 오늘의코디ㅣ오늘뭐입지",2021-10-30,https://www.youtube.com/watch?v=yDjNp_j8um4,,1
5881,주방가위로 크롭티 만들기??ㅣ날씬하게 보이는 크롭티 만들기?,2022-04-09,https://www.youtube.com/watch?v=yRkX75eD2zM,#다이어트브이로그 #고도비만다이어터 #다이어트,1
12944,21살 쇼핑몰 사장님의 여름 룩북 | 쇼핑몰오픈 | 오리상점 | summer outfits,2021-06-01,https://www.youtube.com/watch?v=IQqOqu-UiTk,,1
85,[비비드빈] 파스텔 기모 맨투맨(오버핏/남녀공용/커플룩추천),2021-12-22,https://www.youtube.com/shorts/pM9ffHnCSTs,,1
14456,10년생의 약 30만원어치 에이블리 겨울옷 하울 ?10년생?에이블리?하울?겨울코디?코디?패션?스타일?초딩,2021-12-08,https://www.youtube.com/watch?v=8xSSKR-FpnM,#에이블리 #겨울 #코디 #스타일 #패션 #약,1
15801,겨울하울&룩북. 10가지 아이템 하울. 겨울부츠 I 니어웨어 I 애프터먼데이 I 로서울 I 먼데이로우. 꾸안꾸코디. Winter haul&lookbook,2021-12-17,https://www.youtube.com/watch?v=hWWxIwt_Udk,#패션하울 #겨울하울 #룩북,1
41,브이로그 | 직장인 점심 | 구독자님에게드리는 비즈목걸이 만들기 | 잠옷 | 출근룩 | vlog | 성인구몬 | 간헐적단식중 | 피부과 | 홈케어,2022-03-23,https://www.youtube.com/watch?v=ZQ08mJgOvEk,#일상 #피부관리 #마스크팩 #고양이 #정기검진 #일상브이로그,1
491,[메이플스토리] 세번째 캐릭 1.3 윈드 브레이커 카룻돌이 영상 밸패 인공호흡 한 윈브의 주간보스,2022-02-27,https://www.youtube.com/watch?v=hT8qqKOSLbs,,0
6848,2021/05/22 청자켓이 잘어울리는 여자~,2021-07-27,https://www.youtube.com/watch?v=tP-u9kMtHAQ,,1
6450,[린넨 투피스Set] 패치 반팔 자켓+와이드 슬랙스 세트 4Color 핑크,2021-05-26,https://www.youtube.com/shorts/ae4H71A0QRs,,1
11727,"지금 입기 좋은?? 여름 데일리 코디 TOP5 | 구독자이벤트???,여름 원피스, 블라우스 Summer 5 Looks!",2022-05-21,https://www.youtube.com/watch?v=U6cpEwHsm3s,#보카바카 #오영주 #여름옷,1
15078,#04년생 #추천 #틱톡 #테니스스커트 #하얀색옷  lnstagram(bnkl4858?),2022-01-02,https://www.youtube.com/shorts/ovrY0acqVh4,,0
8188,"통통녀 찐만족하는 가을 아이템 추천???? 기본템 한가득, 패션 하울 | 66사이즈 | 77사이즈 | 통통한 여자 패션 | 데일리룩 | 개강룩 | 오피스룩",2021-09-01,https://www.youtube.com/watch?v=QnxHu0qPO2k,#통통녀 #가을코디 #패션하울,1
7726,[2burbar] 양장기능사_1.테일러드칼라 재킷_패턴,2021-10-04,https://www.youtube.com/watch?v=kiyIHKJ-O-g,#이버바 #양장기능사 #양장기능사 #테일러드칼라 #피크드재킷,1
12564,언티지 하이라이즈 글리터 플리츠 롱 스커트 / UNTAGE HIGH-RISE GLITTER PLEATED MIDI SKIRT,2021-11-25,https://www.youtube.com/watch?v=Hyt_PdWaNT4,,1
4395,패션 회사 직장인의 봄여름 최애템!?? 린넨 자켓 스타일링??ㅣ데일리룩ㅣ출근룩ㅣ일상룩ㅣ하객룩 OOTD??,2022-04-27,https://www.youtube.com/watch?v=TC3QYtD8ayk,#올데이룩북 #린넨자켓 #린넨자켓코디,1
3675,덴버 기모 크롭 맨투맨,2021-11-22,https://www.youtube.com/shorts/1AqJUYEQFsw,,1
6967,Ep.15 헬스 시작! 여름에 크롭티 입고싶어요^ㅇ^ /소담촌/헬스/,2022-03-14,https://www.youtube.com/watch?v=KscAeFZCClE,,1
15181,A line 에이라인 스커트 만들기. 재단 샘플,2021-11-10,https://www.youtube.com/watch?v=31NZXY2RODE,,1
7289,간지나는 홈웨어 찾고있어? 킴카다시안의 브랜드 스킴스 직구 솔직후기 사이즈리뷰!,2021-12-22,https://www.youtube.com/watch?v=LMRzjaka1go,#스킴스 #킴카다시안 #라운지웨어추천 #홈웨어추천,1
12190,보송보송 ㅇㅇ잠옷 만들기??,2022-04-02,https://www.youtube.com/watch?v=shYM-kWDcMY,,1
14029,안뇽? 나 겨울룩북! ????,2021-12-01,https://www.youtube.com/watch?v=IwL_iZKdDZw,,1
5216,남자 겨울 슬랙스 따뜻한 에어로웜 허리 밴딩 바지 일자 스판 빅사이즈 블랙 베이지,2021-12-21,https://www.youtube.com/shorts/b3nb0aE4tD4,#디자인서플라이 #남자슬랙스 #정장바지 #스마트스토어 #남성복 #남자바지,1
15305,2022 대선특집 여러분의 취향 선택은? - 테니스치마 vs 미니스커트,2022-02-26,https://www.youtube.com/shorts/gx9Dl2hlKYw,,0
12137,플리츠 미니원피스 야외1,2021-08-10,https://www.youtube.com/shorts/sQWI8U9YWCQ,,0
16166,"Vlog 자라에서 봄옷 쇼핑, 성수 mmgl 쇼룸, 트라이앵글 보틀샵에서 와인 추천ㅣ출근 데일리룩 기록. 페이보릿 데일리 뷰티템 (달바, 투쿨포스쿨, 아워글래스, 네이밍)",2022-02-19,https://www.youtube.com/watch?v=FG_nrPveYzQ,#성수보틀샵트라이앵글 #자라쇼핑하울 #진정스킨케어 #토리든멀티패드 #고현정화장품 #프라이머추천,1
11710,사이타마의 298만엔 3DK 아파트 진짜 강력 추천합니다!! 서두르세요!!,2021-10-18,https://www.youtube.com/watch?v=tt32798KfiU,#일본부동산 #일본부동산투자 #일본아파트 #일본아파트투자 #일본맨션 #일본맨션투자 #사이타마맨션 #사이타마아파트,0
5001,11년생 가을옷 쇼핑! 10만원으로 직접 옷사기! 원피스 레이어드 레깅스셋,2021-10-08,https://www.youtube.com/watch?v=V7jFRvkR890,#가을옷 #온라인쇼핑,1
2036,"[ENG] NO광고! 최애립+누드립+포인트립+꿀조합 24가지 스피드로 추천한ㄷㅑ????(촉촉,매트)ㅣMy Favorite Lips",2021-06-16,https://www.youtube.com/watch?v=NB297ZF25gA,#최애립 #립추천 #립꿀조합 #누드립을실패하지않는법,0
2120,휠라 에센셜 숏패딩 추천,2021-11-22,https://www.youtube.com/shorts/ZqtJXwErJDk,,1
12247,오버핏 코튼 레이어드 셔츠 롱남방 히든버튼 국내제작,2022-01-13,https://www.youtube.com/shorts/ACG0a3O1cWk,,1
16183,GD 뮤비 의상 정형돈이 코디한거였음 ㄷㄷ #권지용 #정형돈 #봄여름가울겨울  #무한도전,2022-05-08,https://www.youtube.com/shorts/TErR_QW0I8Y,,1
1694,2단계 동손 - 양면 뷔스티에 원피스,2021-06-29,https://www.youtube.com/watch?v=TbBPzrBbb1g,,1
4791,스텐드바이 자수 배색 기모 맨투맨,2021-10-28,https://www.youtube.com/watch?v=5PqAnDn3yp4,,1
9404,2021 나이키 반팔티 추천 리뷰해봄,2021-07-07,https://www.youtube.com/watch?v=w-I2zHs22Aw,#나이키 #나이키반팔 #내돈내산,1
10510,"행복여/말랑 드랍 숄더 라인 루즈핏 맨투맨 티셔츠/14,600원/여자맨투맨코디/미시패션",2022-04-05,https://www.youtube.com/shorts/9--yRO-8Tuo,,1
4748,윈드브레이커 3부 76화 bgm,2021-09-05,https://www.youtube.com/watch?v=-CjQoFSQIhY,,0
2885,트랙 데님 크롭자켓,2021-09-09,https://www.youtube.com/shorts/mWE5q2c79Gs,,1
6830,바르 코튼 와이드 팬츠 - 3 color,2021-09-19,https://www.youtube.com/shorts/lX5TM5FRAI8,,1
11121,잠옷 추천??집순이 ootd??호텔 감성 데일리 잠옷 5가지ㅣ2만원대 파자마 추천ㅣ홈웨어,2022-01-29,https://www.youtube.com/watch?v=j5WR8rLNxUc,#파자마 #잠옷추천 #홈웨어,1
655,NSR자켓 22 봄신상품 방수까지 되는 자전거 바람막이 이거면 장마철에도 든든 NSR위례점 추천,2022-03-26,https://www.youtube.com/watch?v=79GunBQQ1HI,,1
8526,밀도 높은 양면양털 보아 크롭 양털 후리스 집업 자켓,2021-10-27,https://www.youtube.com/shorts/iXxExGDPi34,,1
1344,유즈 플리스 후드티,2021-12-25,https://www.youtube.com/shorts/6J-3feuIWwQ,,1
4156,"[소소한언박싱]울랄라잠옷, 에뛰드 플레이 컬러아이즈 ,마스카라,틴트 + 사은품 호랑이잠옷 언박싱 함께 해요 ?? #내돈내산 #후기영상#잠옷추천",2022-02-05,https://www.youtube.com/watch?v=vEbnvobyNMQ,#내돈내산,1
9305,올 여름 유행 맥시 니트 원피스는?/중년패션코디/ 옷 잘입는법 여자/봄 원피스 룩북 스타일링 /Spring summer 2022/dress outfits/outfit ideas,2022-04-21,https://www.youtube.com/watch?v=BqIFOWee0ms,#옷잘입는법 #원피스 #중년 #봄,1
1522,야야 조거봐바 ! 조거 탐나 !! ?? [조거팬츠],2021-12-14,https://www.youtube.com/shorts/gLIzkrZZn6E,,1
2901,안보면 후회 할! 가성비 좋은 맨투맨 5가지! 추천!,2022-01-19,https://www.youtube.com/watch?v=0cLfZonFRRA,#무신사스탠다드 #아웃스탠딩 #에스피오나지 #토마스모어 #이벳필드,1
7638,자라 봄신상 하울????다 입어보고 예쁜걸로만 골라옴!!! 색감존예 팬츠?트위드 자켓?셋업?가디건추천?꾸안꾸룩?봄옷하울ㅣ율리,2022-03-16,https://www.youtube.com/watch?v=oouOhTWS0pE,#키작녀코디 #자라하울 #패션하울,1
1459,스키니진 뒤태는 못 참지,2022-01-24,https://www.youtube.com/shorts/SdBthDF3rug,,0
13471,#shorts #봄코디 #직장맘 #데일리룩 #오오티디 #데일리룩 #오오티디 #패션트랜드 #패션 #데이트룩 #워킹맘일상,2022-04-26,https://www.youtube.com/shorts/X6lX7lQRHsw,,1
6680,[vlog] 아이폰 13 | 타미힐피거 니트 | 마르디 메크르디 맨투맨 | 코듀로이 팬츠 | 직장인 출근룩 | 일주일 브이로그 | 직장인 브이로그 | 일상 | 새해 맞이 옷 정리,2022-01-09,https://www.youtube.com/watch?v=O2fdMX5jEKo,#일상브이로그 #직장인브이로그,1
4845,와이셔츠 다리미로 강력 추천하는 핸디스팀다리미,2022-03-24,https://www.youtube.com/watch?v=1koEneI4hbg,,0
3497,"[#재단법인한국에어로빅협회 #생활스포츠지도사준비반 #생체대비반] 에어로빅베이직스텝 정확히 배우기, 로우 임팩트 / Low-impact / March, knee-lift, Lunge",2022-04-12,https://www.youtube.com/watch?v=AymKzVElJTg,#생활스포츠지도사 #생체에어로빅,0
1854,헤이그 스트링 롱 셔츠 원피스 - 2 color,2021-07-20,https://www.youtube.com/shorts/X5UIu0cegf0,,1
14934,오늘은 아이돌맛 퓨딩!! 상큼 통통 발랄 테니스LOOKBOOK ??????,2021-09-08,https://www.youtube.com/watch?v=RJLt_hitOW8,#테니스스커트 #룩북 #퓨딩,1
524,[후토크] 일방적인 노스웨스트 더비. 이번 시즌 합산 9-0,2022-04-20,https://www.youtube.com/watch?v=McjrzZO5z-w,#맨유 #리버풀 #노스웨스트더비,1
12052,#춤꾼#스우파#크롭티#배치기#육아#어린이#아들#귀염둥이#일상#주말   북치기박치기 배치기~,2021-12-05,https://www.youtube.com/shorts/JHGXWpkv-z0,,1
1848,스키니진 잘어울리는 언니의 둘이서 챌린지 ~ ##shorts,2022-01-01,https://www.youtube.com/shorts/KkhTurCj4lw,,0
8717,타탄체크 셔츠,2021-08-25,https://www.youtube.com/shorts/E6kGnphHFDk,,1
7935,크롭 투피스 정장 자켓 슬랙스 캐주얼 봄 가을 여자,2022-02-22,https://www.youtube.com/shorts/hSjYENtneDc,,1
1946,포에버영띵 자체제작 수트셋업 프라하 블레이저 자켓,2022-02-17,https://www.youtube.com/shorts/VLqz-Q-cEro,,1
12311,편하고 예쁜 블라우스 만들기/ Make a comfortable and pretty blouse,2022-03-25,https://www.youtube.com/watch?v=Q50IZObETEg,,1
5799,[청바지리폼 21탄] 청 반바지 안 입는거 있으시죠?  유용한 꿀팁 알려드립니다^^,2022-01-21,https://www.youtube.com/watch?v=GeQ0FjFnUkk,#리폼 #청바지리폼 #멜빵바지 #청반바지 #수납 #미싱,1
1806,여름을 빛내줄  ‘반바지’ 스타일별 추천 & 여름코디,2022-05-14,https://www.youtube.com/watch?v=UJTciS6lWgQ,#남자여름옷 #반바지 #코드그라피,1
7983,"반팔티셔츠 추천&비추천??티셔츠 고를때 주의해야 할 점ㅣ두께별,핏별,디자인별  코디까지 완벽해~ㅣwomen's short-sleeved T-shirt",2022-05-06,https://www.youtube.com/watch?v=My74Irg9oH0,#반팔티추천 #반팔티 #반팔티코디 #반팔티브랜드 #여자반팔티추천,1
11211,청자켓 추천 판매순위 Top10 || 가격 평점 후기 비교,2022-04-11,https://www.youtube.com/watch?v=tyQpNYLLl0E,#꼰스 #다꾸앙 #대박난박양 #해리슨 #제이에이치스타일 #대박난박양 #다꾸앙 #제제 #후앙스 #후드 #청자켓추천 #청자켓가격 #청자켓후기 #가성비청자켓 #청자켓순위,1
5873,스파오의 22 봄/여름 라이트 윈드브레이커 컬렉션,2022-04-14,https://www.youtube.com/watch?v=YXtgY1v6ZnQ,,1
4086,주스탯 2.4 본캐 윈드브레이커의 이지 루시드 솔격 도전 !,2021-07-07,https://www.youtube.com/watch?v=lXr_Zh_l7FQ,,0
5192,#211214#  바람막이텐트 단점하나만 제외하면 정말 좋은 아이템인데,2021-12-27,https://www.youtube.com/watch?v=CtKpxPALzTc,,0
862,옷 좀 입는 녀석인가??? 【쇼핑디렉터】【유료광고】,2022-02-26,https://www.youtube.com/watch?v=N-yUvtv8N8E,,1
2109,구김없는 와이셔츠 추천 판매순위 Top10 || 가격 평점 후기 비교,2022-04-20,https://www.youtube.com/watch?v=BuDvfqw6D8Q,#구김없는 #까망베르 #까망베르 #셔츠온리 #어셔츠 #캐럿 #어셔츠 #캐럿 #남성 #까망베르 #구김없는와이셔츠추천 #구김없는와이셔츠가격 #구김없는와이셔츠후기 #가성비구김없는와이셔츠 #구김없는와이셔츠순위,1
5206,옷 잘 입는 남자 필수 자켓/프렌치워크자켓/워크자켓,2022-03-01,https://www.youtube.com/watch?v=hjNXnAkoC2g,,1
2628,여름 슬림 옆트임 롱원피스#플라워 원피스 추천#,2022-04-26,https://www.youtube.com/shorts/4aqj7PRbzU8,,1
598,"셔츠칼라 원피스 패턴그리기 2편 (앞판패턴) / 남방칼라, 돌먼슬리브, 벨트형 원피스",2021-10-15,https://www.youtube.com/watch?v=Xrmm1s2Uxw4,#벨트원피스 #원피스만들기,1
10137,남자 슬랙스를 코디하는 가장 기본적인 방법│일타강사 쩡쌤,2022-01-10,https://www.youtube.com/watch?v=PfxjQYZrqCw,#슬랙스 #남자 #슬랙스,1
6612,[나모라리폼TV] 린넨 자켓 소매줄이기,2021-10-12,https://www.youtube.com/watch?v=0KkDgrZQREw,,1
8676,"[라이트하우스] Ep.05 빈티지 바시티 재킷 입고! (아메리칸 캐주얼, 아메리칸 빈티지샵)",2022-02-15,https://www.youtube.com/watch?v=RreAc3uk90Q,,1
16554,옆집누나X옆집누나 2탄[옆집누나 Noona Next Door] 니트원피스 룩북 #knit dress lookbook #twin sister #카메라세팅 실패 화질한숨..,2022-04-25,https://www.youtube.com/watch?v=bOSRdGRiTZo,,1
1916,피그먼트 비조 와이드 팬츠,2021-09-09,https://www.youtube.com/shorts/WO4KX-VqN9Y,,1
6135,광고# 2022년 리뷰가 좋은 여성조거팬츠 상품 추천순위 top10,2022-05-10,https://www.youtube.com/watch?v=gQvwExZCTsg,#잘빠진 #가비진 #러브율 #순이들 #잘빠진 #여성 #잘빠진 #여성 #잘빠진 #잘빠진,1
6513,항저우 브이로그 45ㅣ한중커플ㅣ???? 어서와.. 중국영화관은 처음이지?ㅣ알차게 놀아재낀 주말?? (with 여주혁)ㅣ커플룩에 도라버린 우리ㅣ라이더자켓,2022-03-30,https://www.youtube.com/watch?v=U-ukNxIZQbg,#한중커플 #커플브이로그,1
3295,오징어게임에 참여한 오징어의 가을 코디 3가지,2021-10-16,https://www.youtube.com/shorts/XG0X9mxKlvI,,1
10906,#플라잉요가 프론트벨트 수업 시퀀스(코르셋 연결 가능),2021-10-13,https://www.youtube.com/watch?v=Dgr2xa0xbig,,0
4329,코트 아무거나 사지말자! 스타일별 딱 4가지추천,2021-10-28,https://www.youtube.com/watch?v=88N75upwD6M,#남자코트추천 #겨울코트 #코트,1
7549,[패션] 워너비 아이템 스키니진!!!ㅣ케이스타일리스트,2021-09-05,https://www.youtube.com/watch?v=8GHU1smbt4o,,1
10124,호불호 없는 갓성비 겨울 남친룩 (Feat.남자겨울코디),2021-11-23,https://www.youtube.com/watch?v=9QRRsKXcrcg,#남자겨울코디 #가성비브랜드코디 #겨울남친룩,1
16024,vlog?? 여름 옷 쇼핑한 날,2021-06-21,https://www.youtube.com/shorts/QEDmMvlPwVI,#여름옷 #탑텐,1
12659,"vlog 일상 브이로그ㅣ데일리룩ㅣ봄옷하울(낫띵리튼,인사일런스,위드아웃썸머)ㅣ부산여행ㅣ파라다이스 호텔ㅣ호캉스ㅣ출근룩ㅣ부산카페 #데일리룩#봄옷하울#일상브이로그#직장인브이로그",2022-04-04,https://www.youtube.com/watch?v=Fs7MFEnNaTY,,1
2022,"??[Cos,Mango,H&M Haul] 고급스러운 가을과 겨울사이 기본 아이템 하울 겨울 아우터 추천",2021-10-26,https://www.youtube.com/watch?v=3H4LE_yvS9w,#핸드메이드 #나이키 #화이트 #트랜치 #가디건,1
7248,이게 요즘 스타일??진작 이렇게 입을걸??맨투맨 입을때 이 2가지만 알면 OK!,2022-01-22,https://www.youtube.com/watch?v=YH9PyrsNay0,,1
7576,집업 플리스 롱점퍼 #shorts,2021-11-14,https://www.youtube.com/shorts/nVLirsjJfiE,,1
4804,아방스트랏슈 크로스!|타이의대모험 리메이크 71화|,2022-02-26,https://www.youtube.com/watch?v=XZpNLAp6mmQ,,0
13353,데일리앤 어나더 피그먼트 가오리 반팔티 밴딩 플레어 롱스커트 투피스 세트,2021-06-09,https://www.youtube.com/shorts/gOdcVYk8PIg,,1
10005,DIY와이셔츠 리폼|Upcycling Dress shirt|잠옷|Pajamas|남 방|반바지|민소매|Recycling old your clothes|안입는옷|Refas hion,2021-10-20,https://www.youtube.com/watch?v=ot6_ucQR0Pg,#쉬운리폼 #핸드메이드 #쉽게만들기,1
2075,"유행안타는 봄 신발??뭐랑 입어야 예쁠까? 로퍼, 메리제인, 블로퍼 코디 (ft.슈펜)",2022-03-21,https://www.youtube.com/watch?v=CgGw2DqiOB0,#신발코디 #봄코디 #기본템,1
16374,"봄 패션하울&룩북?? 색감 예쁜 12가지 아이템♡?? 그로브, 자라, 라티젠, COS, 무음, 옴니포턴트, 2000archives ?? 대학생 개강룩",2022-02-27,https://www.youtube.com/watch?v=1tC25QCp-mI,#봄패션하울 #봄패션룩북 #데일리룩,1
2546,vlog. 핸드메이드숏코트 코디 | 너무 맘에드는 가을 브라운자켓 | 대전신상카페 올던 | 대전 숨은 맛집들 | 가을룩 |일주일데일리룩 | 브이로그,2021-10-26,https://www.youtube.com/watch?v=s760vpz6SHw,#효효마켓 #개인소장 #질샌더 #개인소장 #효효마켓 #개인소장 #개인소장,1
14185,"[Haul]에잇세컨즈,H&M에첸엠 봄신상하울/봄옷쇼핑/봄옷추천/봄옷룩북/lookbook",2022-03-19,https://www.youtube.com/watch?v=I7-xD5hjz4k,#봄옷하울 #봄옷코디 #패션하울 #에잇세컨즈 #코디법,1
13895,린넨원피스 추천 판매순위 Top10 || 가격 평점 후기 비교,2022-05-02,https://www.youtube.com/watch?v=rWl75ucuhRI,#데일로엔 #하이데일리 #하늘바라기 #데일리앤 #엘레스 #아이엠몽 #오렌지다몸 #퀸앤조이 #멜빵원피스 #주디앤 #린넨원피스추천 #린넨원피스가격 #린넨원피스후기 #가성비린넨원피스 #린넨원피스순위,1
40,스토 데님 일자 팬츠,2021-07-30,https://www.youtube.com/shorts/T4V5LMRrsFA,,1
3925,"ENG) [윗배] ??(요청 영상) ?반짝반짝 글로우립 만드는 법????, 로드샵 메이크업, 머리 염색하고 같이 준비해요, 웨트헤어, 겟레디 윗미, 아마도 쿨톤 메이크업…? | GRWM",2022-03-06,https://www.youtube.com/watch?v=LOmHsavA-OU,#글로우립 #데일리메이크업 #겟레디윗미,0
10415,[광고]와이셔츠 '세탁소' 사장님처럼 다림질 하는 방법,2022-04-26,https://www.youtube.com/shorts/kkHQ0B7CLDc,,1
9837,찐청 데님 팬츠,2022-04-28,https://www.youtube.com/shorts/ReUHYFz9jQY,,1
13155,(빠른영상) 플레어스커트 만들기 flared skirt 미싱배우기 치마 미싱소잉,2021-07-14,https://www.youtube.com/watch?v=0nbA55jmcm4,,1
9288,"내돈내산 3가지 핑크룩 ?? 벚꽃룩, 쇼핑몰 하울, 트위드 자켓",2022-05-06,https://www.youtube.com/watch?v=rm8F6WEa11Y,#내돈내산 #핑크템 #패션하울,1
9873,코르셋 몸매#shorts,2022-03-04,https://www.youtube.com/shorts/ffbJWKRVZro,,0
5581,[ 직꿀템?? ] COS코스 셔츠리뷰 사이즈팁 ? |  32부터 38까지 뭐가 맞을지 몰라서 다 가져와봤어~ ( + 코스 싸게 사는 꿀팁 ),2021-08-05,https://www.youtube.com/watch?v=vsM0No0CoKo,#독일코스직구 #코스,1
1940,"Look Book | 162cm, 61kg 통통녀의 러블리, 꾸안꾸 여행룩???? | 통통녀 룩북 | 여름 룩북 | 66사이즈 룩북 | 통통녀 코디 | 여름코디",2022-05-23,https://www.youtube.com/watch?v=gWdnq0TkjLE,#통통녀코디 #통통녀룩북 #룩북 #여름코디 #꾸안꾸룩 #러블리룩 #여행룩 #바캉스룩 #에이블리 #에이블리리뷰 #에이블리후기,1
60,친구따라캠핑가다/브이로그/몽산포오토캠핑장2구역/냉장고바지/방탄지민바지/몸빼바지/갈치속젓/캠핑의맛,2021-07-18,https://www.youtube.com/watch?v=Nu6teI3yfdM,,1
1873,"165cm 66사이즈 통통녀 직장인들의 봄 여름 꾸인꾸 출근룩 LOOKBOOK | 단정한 듯 과감한 듯 슬랙스,원피스,여름청바지 코디",2022-04-24,https://www.youtube.com/watch?v=3JutCAaQ908,,1
16029,점프수트 실착리뷰ㅣ청청패션ㅣ필로그램ㅣ개멋진 점프수트 추천!,2021-10-20,https://www.youtube.com/watch?v=KdELcavACWI,#점프수트 #청청패션,1
16049,1분안에 h라인롱스커트 가성비 상품 추천순위 top10 정리,2022-04-11,https://www.youtube.com/watch?v=gZR2CtlZ4tU,#바블링브룩 #세이스타일 #네모 #호카트 #라쿤걸 #세이스타일 #빼빼 #빼빼 #오키진,1
3696,남자조거팬츠 좋은 제품만! 간단하게 정리! 추천 TOP10,2022-03-06,https://www.youtube.com/watch?v=0iIZC9CiQjw,#남성용 #캐럿 #버튼 #간빠레 #제이에이치스타일 #디커스텀 #일이오 #간빠레 #버튼,1
14978,"개강 찰떡 154cm 봄 룩북 ??|이 영상 하나로 봄 코디 완성?|트렌치코트, 트위드, 봄자켓|154cm 키작녀 봄 데일리룩 ??|개강 여신 룩 ??",2022-01-30,https://www.youtube.com/watch?v=70lFU1HuV6k,#봄룩북 #개강룩북 #여자개강룩북 #키작녀룩북 #키작녀코디 #키작녀봄룩북 #키작녀봄코디 #봄아우터 #봄코디추천 #여자봄코디 #여자봄룩북 #봄데일리룩 #봄여자데일리룩 #개강룩 #개강,1
6537,"??가을 온다, 바지 사야지?? 하비& 통통녀 가을 바지 추천 | 슬랙스, 데님, 조거 팬츠 | 66사이즈 | 77사이즈 | 빅사이즈 | 데일리룩 | 오피스룩 | 개강룩",2021-08-25,https://www.youtube.com/watch?v=9UN7PjxEx8Q,#통통녀 #가을바지추천,1
7311,흰색 트레이닝 바지 만들기,2021-08-09,https://www.youtube.com/watch?v=Q1knEfZlHAE,#트레이닝복 #운동복 #흰색바지 #흰색트레이닝복 #앱 #신체계측 #신체치수 #쇼핑 #마케팅 #홍보 #헬스 #다이어트 #요가 #레깅스 #필라테스 #운동 #자세교정 #바른자세 #트렌드 #패션 #의류,1
14238,[ENG]내돈내산 100만원어치 삼남매 겨울 옷 하울 ????,2021-11-12,https://www.youtube.com/watch?v=gRSo9lt0fX0,#율희의집 #육아 #쌍둥이 #아이옷,1
7201,5부 흑청 데님 코디 #shorts,2022-05-10,https://www.youtube.com/shorts/Upu8t-N_gKw,,1
16154,VLOGㅣ직장인 일상 브이로그ㅣ던스트 겨울옷 쇼핑ㅣ데일리룩ㅣ겨울 출근룩ㅣ신혼집 인테리어 꾸미기ㅣ식물 키우기ㅣVBC까사 컵앤소서ㅣ아페쎄. 파사드패턴. 모이아. 킨더살몬. 질샌더ㅣ,2021-12-10,https://www.youtube.com/watch?v=z1WXPoccMuQ,#직장인브이로그 #데일리룩 #던스트,1
9635,시크놈 쇼핑라이브 남자 2022 니트 세미 오버핏 자켓 세미 와이드 슬림 슬랙스 코디 패션 남친룩 남편룩 시크놈 (무편집무삭제),2022-01-21,https://www.youtube.com/watch?v=_hC4R_w-EtA,,1
15099,주름 치마 화이트 플레어 스커트 여성 여름 A라인 회색 흰색 테니스 볼링치마 치마바지,2021-06-21,https://www.youtube.com/watch?v=Zvs2DIYEVzo,,1
